#numMotions
8
#motionIndex
0 0
#motionName
rest rest
#numFrames
799 799
#minListSize
138
#i j distance theta x0 z0
492 1408 467.902 -0.185664 1.14859 -0.56753
388 2427 468.365 -0.326448 1.53959 -0.835376
129 1790 468.452 -1.16956 2.01171 -0.332781
1080 564 469.106 0.65924 -0.11122 -0.788252
1074 2385 469.556 0.105421 1.11402 -1.52506
370 1789 471.318 -0.885254 1.95381 -0.758154
854 1398 471.435 -0.364303 1.21571 -0.502229
386 95 471.731 0.859897 -0.161981 -0.330436
1479 1700 472.016 3.81735 1.12637 1.51831
997 339 472.361 1.41105 0.0923009 -0.157417
728 796 472.441 0.370036 0.625449 -1.03238
1072 1794 475.022 -0.445492 1.53329 -1.25667
258 2300 475.087 0.0842626 0.892136 -1.93267
990 39 476.121 1.45894 -0.373228 0.0488055
139 1340 476.151 -0.739199 1.20992 -0.300947
603 1403 477.854 0.204341 0.937544 -0.801854
369 2507 477.989 -0.150024 1.08065 -0.952648
248 1381 478.958 -0.61188 1.28344 -0.315332
965 2225 479.518 4.69035 2.2324 0.606811
133 2326 479.899 -0.848363 2.13721 -0.873071
1373 2782 479.959 2.3824 -0.645883 -0.0420447
592 2544 480.289 0.0586763 0.714175 -1.0561
1082 460 481.394 1.34648 -0.132329 0.349433
498 1343 481.414 -0.258113 1.0709 -0.556748
138 49 482.27 0.712476 -0.281194 -0.601308
1383 1160 482.348 1.31486 0.318421 -0.267939
0 1651 482.552 -0.00161702 1.25694 -1.51319
383 1341 483.512 -0.436361 1.17232 -0.489077
0 1380 483.654 -0.533665 1.28836 -0.498939
132 1685 484.303 -1.2053 2.30507 -0.0442261
1555 1654 484.604 -0.403925 1.65618 -1.15269
499 794 485.701 0.431955 0.554645 -0.997396
727 81 486.898 1.04292 -0.269036 -0.228792
1243 980 487.01 -0.717854 0.841091 -0.0406929
1753 1129 487.471 -0.86918 0.719151 -0.105099
249 2559 489.176 -0.853741 1.39359 -0.601146
259 948 491.148 -0.591336 1.25253 0.00295255
521 2322 491.441 -0.145243 1.2857 -1.77299
1671 198 492.517 1.87386 0.121518 0.0714834
979 1409 492.855 0.0489001 1.05419 -0.7076
252 1025 493.876 -0.607034 0.637012 -0.0301227
2011 1381 493.967 4.47791 1.00764 0.391712
0 1406 494.683 -0.422799 1.24914 -0.605397
1514 2302 496.042 -0.77784 2.12051 -1.19145
1511 2301 496.093 -0.777387 2.12543 -1.19389
2014 1299 496.696 4.42783 1.01663 0.485383
707 2226 496.965 4.53184 2.11081 0.84788
129 2396 498.545 -0.573364 1.77986 -0.796188
499 1044 500.375 -0.463228 0.694292 0.0321538
132 990 501.402 -0.382762 0.781617 -0.0368534
370 2394 501.46 -0.232112 1.53234 -1.20403
1359 2343 501.562 0.0356247 1.09443 -1.83814
1376 202 503.373 2.08927 0.141239 0.169465
587 1684 503.54 -0.293742 1.71611 -1.49825
726 2559 504.479 -0.510433 1.21117 -0.847432
131 927 504.488 -0.870739 1.35544 0.23006
577 1790 507.962 -0.310407 1.37279 -1.43388
849 1336 509.634 -0.627292 1.22713 -0.401345
1088 609 510.053 0.661103 0.0410717 -1.10429
986 1344 510.439 -0.0667603 1.0103 -0.661011
987 1044 510.993 -0.260231 0.751429 -0.0125953
378 39 511.61 1.14071 -0.39879 -0.284056
243 2657 511.796 -0.666603 1.41559 -0.616161
720 112 512.391 1.01893 -0.0729155 -0.18533
729 1703 512.925 -1.22543 2.47728 -0.0841319
2211 1092 514.225 -0.0088538 0.917892 -0.107198
243 114 517.156 0.583584 0.008947 -0.458969
988 795 517.984 0.560823 0.487481 -1.0082
140 614 519.028 0.628843 -0.006216 -1.11506
141 2699 519.482 0.328679 0.703089 -1.06148
577 2390 519.498 0.311821 0.818392 -1.60734
842 39 520.3 0.704288 -0.242326 -0.716005
849 90 521.437 0.66308 -0.139917 -0.529162
1927 2019 522.28 0.775241 0.375883 -0.821525
250 1701 524.289 -1.53984 2.34092 0.507604
994 1595 524.735 -0.240539 1.4258 -0.879561
497 79 526.722 1.08512 -0.291944 -0.147509
1372 528 527.069 2.06005 0.155751 0.620015
723 2668 527.642 -0.070226 1.04134 -0.969784
1072 2496 528.32 0.208261 0.834755 -1.09775
596 1032 529.292 -0.0794277 0.731099 -0.103714
1096 2254 530.587 -1.1747 2.40595 -0.180739
1919 1409 531.852 0.415671 0.797113 -0.787908
738 947 532.261 -0.364529 1.28429 -0.165767
256 823 532.599 -0.423319 1.2769 -0.601478
589 388 533.123 1.28901 0.288764 0.0644747
0 2679 533.399 -0.0359175 1.02559 -1.10053
1744 2289 534.786 -0.570252 1.92377 -1.44174
393 2217 535.474 4.08106 1.54076 1.35856
144 150 537.161 1.09946 0.0618132 -0.0667891
1087 1076 538.516 0.00310053 0.866294 -0.0306384
840 810 543.346 -0.41186 1.25677 -0.699792
375 992 543.747 -0.103528 0.834877 -0.10844
2025 711 544.041 -0.756556 1.55315 -0.806683
1085 1632 544.391 0.138438 1.0753 -1.37882
149 2640 544.701 -0.910198 1.52838 -0.420608
509 949 545.369 -0.174916 1.25318 -0.248283
498 2555 547.191 -0.398458 1.09026 -0.859422
737 824 547.347 -0.216585 1.1832 -0.74556
1689 2417 547.69 0.214294 0.997917 -1.35702
591 39 548.544 1.69244 -0.34594 0.224766
2007 2447 548.759 -1.53823 1.5089 0.384662
382 612 548.88 0.876749 -0.179497 -0.939309
600 2422 549.088 0.162135 1.08568 -1.27104
597 1342 549.989 0.0525218 0.929993 -0.756593
1000 955 554.373 0.110198 1.16737 -0.410287
385 2699 554.689 0.702588 0.381203 -1.0505
580 2502 555.757 0.35489 0.650231 -1.13357
2021 1101 558.421 -0.973476 0.652894 0.0803178
2026 1102 558.749 -0.940502 0.667459 0.0733713
1084 322 560.312 1.49645 -0.0643508 -0.23557
985 80 562.995 1.34141 -0.2495 0.0585608
1929 2441 563.175 0.357098 0.880031 -1.16765
374 929 563.431 -0.630905 1.46426 0.0217953
601 95 567.738 1.433 -0.171354 0.0837328
987 2554 569.973 -0.166909 0.92885 -0.973946
249 587 570.502 0.129165 0.457609 -1.12873
1340 2215 572.699 -1.13994 2.29857 -0.311885
731 588 573.384 0.341359 0.288591 -1.0994
135 810 573.806 -0.350657 1.19488 -0.692088
138 1636 573.874 -0.0757912 1.26584 -1.23318
387 150 573.965 1.42885 0.144309 0.0900123
735 2298 576.253 0.289288 0.551226 -1.96535
1082 807 577.942 0.149863 0.87518 -0.984298
138 318 578.361 0.997968 0.0222204 -0.516828
871 2216 580.623 4.32034 1.85547 1.06596
2211 2218 580.882 4.23261 1.68483 1.03852
489 2653 582.733 -0.389028 1.26115 -0.788704
490 111 583.28 0.889933 -0.068791 -0.230687
1916 2782 585.746 2.27805 -0.634803 -0.0308662
988 1700 586.679 -0.934757 2.42889 -0.585841
393 2642 587.029 -0.594943 1.42365 -0.692294
499 1700 587.659 -1.16292 2.45941 -0.141363
252 1651 588.046 -0.0338186 1.266 -1.37551
381 1635 590.583 0.200334 0.9859 -1.3838
1255 1658 592.518 -0.389643 1.67535 -1.19542
1077 989 593.349 0.226759 0.835 -0.22544
377 809 598.856 -0.0367071 1.03351 -0.879421
1927 717 598.946 1.16027 -0.257038 -0.784439
978 110 604.142 1.18241 -0.0705104 -0.0562429
258 912 606.29 -0.303054 1.43161 -0.299279
849 614 606.79 0.862859 -0.214202 -0.996551
2004 588 612.042 -0.869764 1.34722 -0.850752
379 321 616.649 1.31478 -0.0242172 -0.323506
140 1088 617.144 -0.0305471 0.834132 0.027887
978 2655 620.909 -0.0689587 1.02774 -0.979687
1913 523 621.62 1.95418 0.127991 0.726485
1392 2541 623.59 0.50116 0.310063 -1.02506
1366 39 623.945 2.20858 -0.0389418 0.632451
484 2225 625.507 4.29386 1.82488 1.19661
2008 1701 629.067 3.53337 0.595678 1.68964
150 2217 629.296 3.64858 0.823481 1.62192
1914 2343 630.535 -0.0108928 1.17212 -1.65687
1398 1688 632.066 -0.239794 1.66271 -1.60719
2010 290 632.707 -0.468875 1.08018 -0.699659
2015 1205 634.837 -1.48177 1.06772 -0.194876
141 1281 636.079 -0.750728 1.32937 -0.236335
858 2637 638.595 -0.670005 1.47416 -0.678242
601 2702 638.885 1.4319 -0.214301 -0.697222
587 993 640.249 0.41142 0.802038 -0.26302
1080 936 641.712 -0.483897 1.4375 -0.110401
1913 431 642.283 2.05126 0.49209 0.65972
1914 661 652.359 1.11011 -0.317318 -0.87384
1804 2010 652.591 -0.70204 1.28768 -0.501114
1104 872 654.061 -0.304077 1.42545 -0.384474
597 610 654.319 1.35516 -0.463346 -0.513678
2016 394 655.528 -0.582943 0.405894 -0.592928
382 1086 659.675 0.235047 0.908036 -0.0559367
1999 2033 661.285 -1.09313 1.38221 -0.227132
2013 1898 661.943 4.4332 1.01181 0.66321
501 1652 663.158 0.360577 0.739402 -1.51282
603 149 668.017 2.0159 0.315096 0.282287
588 807 670.101 0.524172 0.545288 -1.04497
731 1646 670.126 0.235629 0.943141 -1.48852
1918 1343 674.506 0.326916 0.76238 -0.71778
2016 1037 675.521 4.38323 0.478967 -0.112693
236 2228 676.214 4.12822 1.57161 1.33931
2003 1045 678.08 4.48938 0.465854 -0.0818664
814 262 678.159 -0.164013 0.929382 -0.859885
498 586 680.7 0.488977 0.120432 -0.975998
586 936 682.142 -0.179274 1.40676 -0.3866
2195 264 683.925 0.274882 0.672687 -0.933496
2211 264 684.257 0.273006 0.675511 -0.932257
849 2699 685.99 0.486391 0.575186 -1.11186
2009 2115 688.649 -0.92278 1.53574 -0.511374
1990 2281 689.715 -0.832781 2.19794 -0.941841
596 1636 696.074 0.707459 0.321006 -1.45697
614 2249 699.79 -0.902028 2.38892 -0.621851
1932 2648 699.899 0.182606 0.749604 -1.04208
1910 153 700.501 2.3574 0.473543 0.435205
984 585 700.958 0.677886 -0.00345292 -0.882392
989 1651 703.066 0.51265 0.570826 -1.53548
609 2643 703.277 -0.0385999 0.980819 -1.06843
2013 1642 707.547 -1.11261 1.93546 -0.173199
1916 1948 709.015 0.446093 1.01032 -0.799466
1859 645 711.498 1.13181 -0.394868 -0.828097
1913 2727 712.135 2.15515 -0.446989 0.00540827
848 1097 712.813 0.095162 0.895778 -0.0570034
1351 299 712.895 2.88912 0.21095 0.562205
130 268 717.647 0.442087 0.47588 -0.860692
1917 1246 723.72 0.611428 0.416292 -0.642741
397 2253 727.606 -1.16617 2.43503 -0.101451
2019 2080 729.227 -1.15854 1.50714 -0.25471
1412 1410 732.723 0.116833 0.982464 -0.850677
1856 773 735.713 0.895009 0.0922714 -0.89464
1368 1406 737.646 0.673201 0.573378 -0.92754
1909 778 739.487 1.30021 -0.172211 -0.609668
1923 1038 742.333 0.0700941 0.760647 -0.0207171
2013 1948 747.715 4.56182 0.965257 0.54242
1368 85 749.265 2.15289 0.0961314 0.575545
1912 1562 749.659 0.577943 0.709347 -0.990488
0 2221 750.161 4.21341 1.67571 1.06426
1368 1386 758.456 0.79221 0.496226 -0.88673
1914 1163 759.388 1.18362 0.341695 -0.170781
1920 2555 763.176 0.188486 0.60689 -0.980043
1916 1526 764.697 0.250854 1.06566 -0.88752
1914 1541 766.258 0.423063 0.888137 -0.933254
148 873 766.507 -0.156818 1.32671 -0.42761
2007 2382 767.972 4.61349 1.80423 0.596599
2019 1797 771.871 4.09522 1.45682 0.888499
1918 39 774 1.96804 -0.185093 0.587777
849 1284 777.172 -0.721772 1.38545 -0.276802
595 1083 777.534 0.698065 0.893427 -0.23809
1081 267 781.628 0.766804 0.31714 -0.818327
373 268 794.709 0.836522 0.233973 -0.787065
1818 768 797.601 -0.00794988 0.886275 -1.11257
1919 1594 800.455 0.0803671 1.158 -1.02208
1768 2217 818.323 1.91906 -1.17274 -0.088599
152 2255 818.485 -1.35548 2.3547 0.225529
1649 883 830.17 2.53247 -0.271473 -0.0356843
718 891 834.056 0.904126 0.66605 -0.92429
1188 2234 835.462 4.14612 1.54981 1.18442
2015 230 836.365 -0.846053 1.0675 -0.531623
2025 2218 847.915 1.52691 -1.09731 -0.709154
392 874 848.487 0.381218 1.05793 -0.76601
1360 2685 863.033 1.53842 -0.27966 -0.583352
1924 1697 871.152 -0.642669 2.21951 -1.02213
1915 321 897.526 2.22571 0.0572364 0.339029
1917 1843 904.571 0.292978 0.729688 -1.12243
1909 1101 905.821 1.20709 0.809504 -0.282373
607 877 908.589 1.56053 0.0753016 -0.738245
1911 2281 924.064 0.882594 -0.361088 -1.57507
1909 1643 924.827 1.19162 -0.294865 -1.07666
1908 882 944.573 2.066 -0.179335 -0.321276
1845 1492 949.821 -0.77297 1.72272 -0.0848504
880 775 952.564 0.941262 0.0644978 -0.908774
2009 1849 960.374 4.44216 1.36403 0.481708
1346 886 969.95 2.71894 -0.234646 0.13326
1493 2215 979.215 1.72788 -1.14413 -0.422643
1916 1799 988.31 0.127137 0.804881 -1.41334
857 878 1009.87 0.181205 1.22499 -0.685586
456 2147 1058.13 0.403217 0.46716 -1.12559
1918 940 1093.87 0.202871 1.26841 -0.50165
681 2149 1153.2 0.699751 0.190573 -1.0735
950 2152 1155.37 0.508976 0.416848 -1.17002
1900 1737 1177.17 1.51876 -1.1377 -0.438412
911 1736 1195.72 3.14998 0.301395 1.93606
910 287 1321.6 3.52066 0.635948 0.901192
#motionIndex
6 5
#motionName
swordplay jump
#numFrames
2251 410
#minListSize
95
#i j distance theta x0 z0
176 154 284.135 -0.90373 -0.225819 0.567025
1171 125 286.184 -1.37496 -0.469274 -0.0136242
1116 137 298.587 -1.18284 -0.383138 0.231455
418 145 306.364 -0.587489 0.0359603 0.833011
2060 114 309.702 -1.26517 -0.464792 0.115632
2060 43 314.079 -1.28615 -0.475863 0.100445
2060 58 314.207 -1.28549 -0.476209 0.100341
638 147 345.554 0.044763 0.664457 0.974454
2062 321 349.825 -1.2842 -0.49814 0.16672
1114 39 362.553 -1.07721 -0.374881 0.349275
1173 388 363.87 -1.4321 -0.605556 -0.0093383
2063 395 367.921 -1.24107 -0.565566 0.22114
1175 318 369.598 -1.40063 -0.521283 0.0293038
1942 140 381.177 -0.0207561 0.566944 0.999541
1174 179 400.662 -1.31067 -0.379809 0.0369767
216 301 404.072 -0.946191 -0.260779 0.626156
413 47 405.219 -0.704489 -0.0722243 0.802352
951 128 417.88 -0.0726387 0.556886 1.00163
1113 373 421.882 -1.16051 -0.485413 0.355201
167 46 442.098 -1.01331 -0.337553 0.52761
460 300 447.888 -0.660569 -0.0045462 0.890763
629 47 449.033 -0.142001 0.496655 0.999861
1814 151 464.999 -1.22262 -0.428457 0.172707
222 400 467.256 -1.21415 -0.493026 0.408956
2057 183 469.218 -1.26212 -0.376336 0.0911675
423 291 472.524 -0.767918 -0.077032 0.810389
1937 43 473.095 0.0898914 0.69619 1.04407
1937 40 473.105 0.0904351 0.696848 1.04399
1116 290 473.686 -1.12243 -0.381517 0.36217
884 138 478.701 0.132633 0.73025 0.9695
412 409 486.637 -1.07398 -0.375097 0.603361
465 400 487.492 -0.997929 -0.327757 0.686121
685 301 489.852 -0.23414 0.454095 1.0358
955 177 498.19 0.229708 0.822352 0.930179
955 409 516.156 -0.653637 0.00369003 0.921357
691 409 516.32 -0.656045 -0.00948687 0.932077
637 289 516.79 -0.267642 0.436977 0.999655
881 45 522.492 -0.220628 0.399243 0.971877
949 296 524.465 -0.213076 0.486014 1.01951
628 409 528.541 -0.562642 0.0884331 0.962163
167 398 533.201 -1.25708 -0.527594 0.380191
167 409 533.392 -1.29482 -0.547757 0.339346
1930 322 542.284 0.155241 0.834609 1.07472
1947 291 547.217 -0.256857 0.379782 1.01992
1938 365 559.242 -0.102445 0.536334 1.13221
1936 356 559.518 -0.0393437 0.610014 1.12866
1781 39 575.751 4.5603 -0.520408 -0.385598
879 409 588.863 -0.644662 -0.0144122 0.904001
892 291 611.109 -0.0419815 0.65076 1.00151
2211 338 617.665 -0.601189 -0.0467163 0.752435
2211 105 620.416 -0.548634 -0.00171282 0.702239
2211 39 622.614 -0.542006 0.00374981 0.709307
2211 398 623.163 -0.580076 -0.0681647 0.809229
2211 394 623.172 -0.57221 -0.0586519 0.81239
1772 335 642.002 4.58325 -0.594533 -0.34089
1779 378 658.409 -1.53318 -0.654599 -0.171289
1685 340 679.891 -0.0343839 0.609034 0.994149
1685 109 683.413 0.0818045 0.680707 0.924911
1685 39 691.041 0.102158 0.702398 0.928941
1684 400 706.4 -0.111933 0.519708 1.04005
1683 409 706.534 -0.123558 0.505818 1.04354
1819 293 718.128 -0.997056 -0.366478 0.483164
1825 295 718.733 -0.903908 -0.291393 0.594287
2211 197 737.397 -0.416611 0.158363 0.700104
0 198 755.995 -0.348098 0.212197 0.715868
1751 195 757.558 -1.57039 -0.455444 -0.216778
1680 196 786.274 0.512043 1.06497 0.745047
0 335 813.945 -0.534156 0.0133252 0.775877
0 400 834.41 -0.523666 -0.0184707 0.831901
0 103 841.306 -0.479709 0.052862 0.727311
0 39 844.072 -0.467928 0.0632933 0.7359
1488 197 868.049 4.51137 -0.424044 -0.44281
2211 276 899.929 -0.767175 -0.123875 0.616515
1493 111 903.921 4.52849 -0.503939 -0.464179
1490 334 907.733 4.56332 -0.584333 -0.401445
1493 39 908.597 4.54361 -0.513439 -0.449295
1493 68 911.819 4.53882 -0.512366 -0.455237
1547 105 914.847 -1.38528 -0.520996 -0.0113704
1548 39 917.635 -1.38239 -0.520759 -0.00221896
1548 72 919.701 -1.3872 -0.521852 -0.00832049
1557 197 931.077 -1.26477 -0.3835 0.136194
1552 334 937.803 -1.24614 -0.53202 0.198145
1553 387 964.333 -1.0751 -0.518127 0.382555
1690 279 981.063 -0.323154 0.341997 0.892871
1649 276 981.581 -0.115281 0.605827 0.872068
1367 200 1027.89 0.86672 1.35495 0.531327
1347 103 1174.73 0.438389 1.07948 0.800869
1352 338 1176.36 0.308098 1.01699 0.894485
1347 39 1179.25 0.444093 1.08728 0.799879
1346 409 1181.96 0.0879071 0.796836 0.993344
0 276 1231.23 -0.710945 -0.0837056 0.641554
1490 278 1275.79 -1.51494 -0.552079 -0.182435
1549 276 1276.16 -1.32813 -0.511511 0.110353
1331 264 1283.77 -0.420581 0.344427 0.773596
1398 262 1446.76 -0.294661 0.39631 0.867893
#motionIndex
6 6
#motionName
swordplay swordplay
#numFrames
2251 2251
#minListSize
324
#i j distance theta x0 z0
301 92 6.91713 0.0422761 0.0158445 0.0327831
53 340 6.91713 -0.0422761 -0.0144448 -0.0334234
970 745 9.92336 0.105257 0.0149608 0.0677502
706 1009 9.92336 -0.105257 -0.00776 -0.068947
223 507 14.149 -0.318385 0.00424608 -0.246091
468 262 14.149 0.318385 0.0730019 0.235052
397 191 17.9672 0.355424 0.104075 0.201314
152 436 17.9672 -0.355424 -0.0275154 -0.224949
160 445 18.0374 -0.348015 -0.0202175 -0.22938
406 199 18.0374 0.348015 0.0972315 0.208734
990 542 18.5732 0.186005 0.065295 0.0903883
503 1029 18.5732 -0.186005 -0.0474528 -0.100904
695 512 20.1722 0.363974 0.0736284 0.185807
473 734 20.1722 -0.363974 -0.00265949 -0.199845
615 436 30.1801 0.582409 0.141412 0.288017
397 654 30.1801 -0.582409 0.0403214 -0.318316
390 646 30.2735 -0.573069 0.0310551 -0.31233
607 429 30.2735 0.573069 0.143256 0.279271
403 661 30.5318 -0.583295 0.045285 -0.319904
622 442 30.5318 0.583295 0.138398 0.29195
599 422 30.5696 0.55708 0.144004 0.267935
383 638 30.5696 -0.55708 0.0194293 -0.30356
592 416 30.8557 0.537498 0.143157 0.256801
377 631 30.8557 -0.537498 0.00850842 -0.293885
585 410 31.0639 0.514273 0.141759 0.2463
371 624 31.0639 -0.514273 -0.00226737 -0.284173
760 67 36.7546 -0.143615 -0.0476212 -0.0436942
28 799 36.7546 0.143615 0.0533845 0.0364287
712 281 40.5945 0.548472 0.171747 0.309839
242 751 40.5945 -0.548472 0.0149901 -0.353939
987 291 43.573 0.593281 0.216508 0.324928
252 1026 43.573 -0.593281 0.00215284 -0.390447
0 2165 45.0743 -0.0775013 0.00213074 -0.0659792
2126 39 45.0743 0.0775013 0.00298401 0.0659461
531 66 46.7997 0.410271 0.140541 0.274982
27 570 46.7997 -0.410271 -0.0191993 -0.308218
1621 1372 47.5609 0.0360237 -0.0210551 0.0174335
1333 1660 47.5609 -0.0360237 0.0216693 -0.0166639
1749 1516 50.0798 0.180059 0.037991 0.123565
1477 1788 50.0798 -0.180059 -0.0152478 -0.128371
2068 1225 53.8737 0.262986 0.0672469 0.141515
1186 2107 53.8737 -0.262986 -0.028146 -0.154131
1058 1438 59.5912 -0.219263 -0.0215279 -0.150148
1399 1097 59.5913 0.219263 0.0536711 0.14187
833 160 61.4787 -0.0784131 -0.00777631 -0.0659871
121 872 61.4787 0.0784131 0.0129214 0.0651752
372 1111 66.9752 -0.189015 -0.0468051 -0.0934198
1072 411 66.9752 0.189015 0.0635242 0.0829617
1260 865 71.484 0.191099 0.041178 0.105184
826 1299 71.484 -0.191099 -0.0204499 -0.111091
1202 286 76.1998 -0.548028 0.0179628 -0.406167
247 1241 76.1998 0.548028 0.196283 0.356044
845 414 83.8345 -0.211422 -0.0447905 -0.141218
375 884 83.8345 0.211422 0.0734277 0.128674
1218 1553 87.4327 0.559558 0.191799 0.282621
1514 1257 87.4327 -0.559558 -0.012529 -0.341327
1214 39 91.8074 -0.594339 -0.0721936 -0.344617
0 1253 91.8074 0.594339 0.252786 0.245096
19 1048 92.9513 -0.434242 -0.0610819 -0.357798
1009 58 92.9513 0.434242 0.205946 0.298892
2092 285 93.9261 -0.0158403 -0.000256901 -0.0970697
246 2131 93.9261 0.0158403 0.00179442 0.0970534
1375 1046 96.8341 0.54997 0.157392 0.286539
1007 1414 96.8341 -0.54997 0.0155799 -0.326548
1087 181 105.453 0.371476 0.114106 0.134052
142 1126 105.453 -0.371476 -0.0576637 -0.166329
621 912 107.998 0.211109 0.0521593 0.12736
873 660 107.998 -0.211109 -0.0243137 -0.135462
2096 534 111.364 -0.368315 0.00543877 -0.348694
495 2135 111.364 0.368315 0.120471 0.327268
623 1969 113.893 -0.132118 0.0133593 -0.117303
1930 662 113.893 0.132118 0.00220994 0.118041
1690 1119 116.365 0.259705 0.0615509 0.132666
1080 1729 116.365 -0.259705 -0.025419 -0.144023
1794 2067 117.762 0.164081 0.0433203 0.104627
2028 1833 117.762 -0.164081 -0.0256481 -0.110298
1980 1157 118.211 0.00106412 -0.05775 0.0200484
1118 2019 118.211 -0.00106412 0.0577713 -0.0199869
1386 613 121.157 0.265284 0.110939 0.163229
574 1425 121.157 -0.265284 -0.0642621 -0.186605
2111 765 127.842 -0.248535 -0.0305001 -0.245081
726 2150 127.842 0.248535 0.0898492 0.230048
493 1240 130.17 0.958746 0.422375 0.520299
1201 532 130.17 -0.958746 0.183176 -0.644639
595 1681 132.414 -0.53204 -0.00289168 -0.289105
1642 634 132.414 0.53204 0.149153 0.247676
1219 776 133.949 -0.768288 0.0354086 -0.508799
737 1258 133.949 0.768288 0.328105 0.390484
958 1950 135.529 -0.226686 -0.00253213 -0.155395
1911 997 135.529 0.226686 0.0373924 0.150851
947 1976 137.761 0.209497 0.0119422 0.128848
1937 986 137.761 -0.209497 0.0151152 -0.128515
581 1357 140.964 -0.604633 -0.0151319 -0.393284
1318 620 140.964 0.604633 0.236016 0.314957
747 1461 142.267 -0.365565 -0.0362648 -0.206689
1422 786 142.267 0.365565 0.107755 0.180068
1210 2250 142.449 -0.641636 -0.0513202 -0.375025
2211 1249 142.449 0.641636 0.265568 0.269723
2103 1024 142.531 -0.52001 -0.0115689 -0.432257
985 2142 142.531 0.52001 0.224823 0.36937
2197 1250 142.639 0.641157 0.264761 0.268902
1211 2236 142.639 -0.641157 -0.0513434 -0.373859
2173 1251 143.118 0.650738 0.267718 0.271463
1212 2212 143.118 -0.650738 -0.0485614 -0.378163
985 1704 151.034 -0.528952 0.0221477 -0.243091
1665 1024 151.034 0.528952 0.10355 0.221046
1750 1247 151.242 -0.478051 -0.0266804 -0.275867
1208 1789 151.242 0.478051 0.150602 0.232666
724 1727 151.961 -0.38988 -0.0121986 -0.176823
1688 763 151.961 0.38988 0.0784894 0.158917
2211 1716 152.591 -0.70963 0.00169813 -0.494677
1677 2250 152.591 0.70963 0.32102 0.37637
2173 1716 152.6 -0.702377 -0.00313922 -0.491986
